Weather,Road_Type,Time,Vehicle_Count,Speed,Accident,Peak_Hour,Day_Night,Traffic_Density
0,1,20,-1.4884476404042142,1.0443794415034984,0,0,0,-1.0707806759271206
1,0,4,-1.1877765533434668,0.7570874359646967,0,0,0,-0.9411757753394958
1,0,5,1.4466748761411772,0.8209301038622082,1,0,0,0.07011067668430479
2,0,6,-1.4884476404042142,-1.3497206046531809,0,0,1,-0.7890308920409795
1,1,9,1.7043929507646751,0.5017167643746511,1,1,1,0.3194532577053527
1,2,15,-0.02804521753772672,-1.4774059404482036,0,0,1,1.229074801366925
1,0,7,-0.6293873916592215,1.6828061204786127,0,0,1,-0.8286519553999682
2,1,8,-0.9014231370951359,0.24634609278460526,0,1,1,-0.7578686870280306
2,0,3,-0.3430339754108907,1.3955141149398111,1,0,0,-0.7072050724518616
1,0,20,0.18671984464852143,-1.0305072651656235,0,0,0,0.634526271845137
2,2,20,1.546898571828093,-0.04094591275419624,0,0,0,0.5843850815185989
2,0,7,1.5325809010156766,-0.2643952503954863,0,0,1,0.7619385899424019
0,0,6,-0.9586938203448021,-0.5197659219855321,0,0,1,-0.6179753452816309
1,1,14,1.4323572053287608,1.0124581075547425,1,0,1,-0.006029810392541243
1,0,20,0.2726258695230207,-0.9347432633193564,0,0,0,0.5879905517260257
0,0,2,1.4753102177660105,-1.7327766120382495,0,0,0,4.9417597122031305
0,1,16,0.7737443479575997,-1.317799270704425,0,0,1,1.791465658022089
2,1,10,-0.5005283543474727,1.299750113093544,0,1,1,-0.7474970876922468
2,2,8,-1.2880002490303826,0.5974807662209182,0,1,1,-0.9692308602030519
0,0,4,-0.9443761495323855,0.3101887606821167,0,0,0,-0.7878375988386382
1,2,9,0.5446616149589351,0.4378740964771396,1,1,1,-0.15423913176177725
2,1,14,0.4587555900844358,0.3740314285796281,0,0,1,-0.1687927470999021
2,2,13,0.9455563977065983,-0.20055258249797484,0,0,1,0.37373821606652097
1,0,3,0.8453327020196825,-0.16863124854921913,0,0,0,0.2955447760441572
2,2,20,-1.402541615529715,0.08673942304082664,0,0,0,-0.9801872838775769
1,1,19,-0.09963357159980944,-0.07286724670295196,1,1,0,-0.2700709476391915
1,1,1,0.7451090063327667,1.1401434433497655,1,0,0,-0.2901053287917913
1,2,11,0.2726258695230207,0.05481808909207092,0,0,1,-0.1297363977474094
0,0,0,1.6328045967025924,0.9805367736059868,1,0,0,0.07886476300149965
0,2,23,-0.615069720846805,-1.190113934909402,0,0,0,0.05310438305870217
0,0,19,-1.273682578217966,-1.2539566028069136,0,1,0,-0.5903972944012501
1,0,4,0.08649614896160562,-1.7008552780894937,0,0,0,2.2031518128298386
1,2,5,-0.9730114911572186,-0.009024578805440518,0,0,0,-0.7484589231613753
0,0,23,0.6019322982086012,-0.32823791829299775,1,0,0,0.26427983848720943
2,1,10,0.38716723602235303,0.7890087699134525,0,1,1,-0.33006049409045574
1,2,7,-0.586434379221972,0.5336380983234067,0,0,1,-0.667204735486733
2,0,6,-1.3882239447172984,-0.3920805861905092,0,0,1,-0.9202457913936681
2,1,3,-0.7868817705958036,0.5336380983234067,0,0,0,-0.7520971703706877
1,2,5,-1.402541615529715,-0.04094591275419624,0,0,0,-0.9685892678257149
1,1,15,0.1437668322112718,0.5974807662209182,0,0,1,-0.37575791116628665
2,1,19,-0.17122192566189215,-0.009024578805440518,0,1,0,-0.3319200426641043
2,1,14,-0.04236288835014326,-0.7751365935755778,0,0,1,0.17256454684572087
0,0,13,0.07217847814918908,0.6613234341184296,1,0,1,-0.42187570491435195
0,0,22,0.3442142235851034,-1.4774059404482036,0,0,0,1.729229245313771
1,2,11,-1.1877765533434668,1.4593567828373226,0,0,1,-0.9872802854299553
0,0,11,-1.0302821744068849,-0.009024578805440518,0,0,1,-0.7782117003397518
0,2,15,0.9026033852693486,-0.23247391644673057,1,0,1,0.3721925554874012
0,1,14,1.360768851266678,-1.190113934909402,0,0,1,2.0790336185599965
0,2,12,-1.2450472365931329,1.2359074451960326,0,0,1,-0.9941150768381023
2,0,10,0.9598740685190148,1.299750113093544,0,1,1,-0.25696099843668585
1,1,16,0.7880620187700162,1.5551207846835897,1,0,1,-0.37145044621360046
0,0,20,-0.9300584787199689,1.0124581075547425,0,0,0,-0.8662882626878897
2,1,14,0.6019322982086012,-1.4135632725506921,0,0,1,1.864506750004109
2,1,13,1.6328045967025924,0.21442475883584952,0,0,1,0.45163022949082315
2,2,9,0.6878383230831004,0.9166941057084754,0,1,1,-0.2506720742154608
0,1,11,-1.3739062739048817,-1.1581926009606465,0,0,1,-0.7370155473235381
0,0,15,0.7451090063327667,1.427435448888567,1,0,1,-0.3579537226951837
1,2,14,0.9169210560817651,1.1082221094010096,1,0,1,-0.2210233277265192
0,0,9,-1.6745773609656291,0.5974807662209182,1,1,1,-1.1294685564429785
0,1,3,1.0744154350183472,-0.9985859312168679,0,0,0,1.3790336949628759
2,0,22,0.6735206522706839,-1.3497206046531809,0,0,0,1.7636221499674585
1,0,8,0.5446616149589351,-0.296316584344242,1,1,1,0.20836334291595987
0,1,20,-0.12826891322464254,-0.07286724670295196,0,0,0,-0.28535490851849443
0,2,19,0.07217847814918908,1.3635927809910555,1,1,0,-0.5659710207643414
2,0,8,-0.7439287581585539,-0.8389792614730892,0,1,1,-0.329491244527094
2,1,20,1.6041692550777593,-0.6155299238317992,0,0,0,1.1960975852825173
0,2,23,-0.6866580749088877,0.5017167643746511,0,0,0,-0.7043201877868607
1,0,19,0.6448853106458509,1.2359074451960326,1,1,0,-0.3481666249391388
1,2,10,-1.2880002490303826,-0.009024578805440518,0,1,1,-0.912099197642446
2,0,10,0.0005901240871063658,-0.23247391644673057,0,1,1,-0.14465256277667574
2,0,6,0.6592029814582674,0.6932447680671854,0,0,1,-0.19404505976018427
0,0,20,-0.0853159007873929,-0.9985859312168679,0,0,0,0.352055732697892
2,2,9,1.5612162426405096,-0.04094591275419624,0,1,1,0.5919237919523093
0,0,3,1.3750865220790947,1.2678287791447884,1,0,0,-0.10812741432240273
1,0,4,-1.058917516031718,1.1401434433497655,0,0,0,-0.9233570052234534
1,0,4,-1.4741299695917975,0.9486154396572312,0,0,0,-1.0619256827192705
0,0,10,1.7330282923895082,1.6828061204786127,1,1,1,-0.10952965543432525
2,2,8,-1.2593649074055495,-1.7327766120382495,0,1,1,-0.132151395895005
1,0,15,0.6162499690210177,0.7570874359646967,1,0,1,-0.2311663199464202
2,1,8,-0.9873291619696352,0.3740314285796281,0,1,1,-0.8164286296464596
1,2,21,1.0600977642059306,-1.573169942294471,0,0,0,3.1394280177437843
0,1,3,1.303498168017012,0.7251661020159411,1,0,0,0.051905962925308836
0,2,1,0.043543136524356,-0.009024578805440518,0,0,0,-0.22034712824519245
0,2,13,1.017144751768681,-0.5516872559342878,0,0,1,0.719302002728793
1,0,2,1.6184869258901757,-0.7112939256780664,0,0,0,1.3419543601967283
2,1,17,0.7451090063327667,1.4912781167860785,0,1,1,-0.3716717039761974
2,2,20,0.9312387268941817,-1.5093272743969595,0,0,0,2.650530219671904
2,0,5,-1.4884476404042142,1.1082221094010096,0,0,0,-1.0730346741982097
1,2,10,0.8166973603948493,0.7570874359646967,1,1,1,-0.1522763804583007
1,2,20,-1.0016468327820516,0.7251661020159411,0,0,0,-0.8645858340871815
1,2,17,1.2891804972045953,-1.1262712670118908,0,1,1,1.8456113370783258
1,2,11,0.7594266771451832,-0.009024578805440518,0,0,1,0.15156258648451396
1,2,4,-1.560035994466297,-0.23247391644673057,0,0,0,-1.03887665628119
2,2,8,-1.4168592863421314,0.8847727717597197,0,1,1,-1.0376819149074867
1,0,19,-0.7009757457213043,0.0228967551433152,0,1,0,-0.6148650387913623
1,2,17,-1.58867133609113,1.3316714470422997,0,1,1,-1.11369333531901
2,1,18,0.7737443479575997,1.427435448888567,0,1,1,-0.3486559798269411
1,0,2,-1.2164118949682998,1.0443794415034984,0,0,0,-0.9726378345401149
2,1,8,1.5039455593908435,-1.445484606499448,0,1,1,3.137997595764055
2,2,3,0.859650372832099,-0.10478858065170768,0,0,0,0.2618958018543267
0,1,16,1.6471222675150088,-0.16863124854921913,1,0,1,0.7418364337198048
0,2,16,-1.645942019340796,-0.6793725917293106,0,0,1,-1.0604498505179623
0,2,22,-0.15690425484947562,-0.6155299238317992,0,0,0,-0.029212099853746877
0,0,22,0.6878383230831004,0.1825034248870938,1,0,0,0.017399600504241962
1,0,1,1.332133509641845,1.427435448888567,1,0,0,-0.16734999389620933
0,2,8,-1.3595886030924653,-1.2539566028069136,0,1,1,-0.6833747230836767
2,0,8,1.389404192891511,0.7570874359646967,0,1,1,0.07312344665061227
1,1,4,-0.9157408079075524,-1.190113934909402,0,0,0,-0.2551891962567123
0,0,14,-1.3309532614676323,0.5017167643746511,0,0,1,-0.9801872838775769
2,0,14,-1.3452709322800487,-0.2643952503954863,0,0,1,-0.9116551263412761
1,1,2,-1.1877765533434668,-0.009024578805440518,0,0,0,-0.8600318375802871
1,0,18,-0.6866580749088877,-0.7432152596268221,0,1,1,-0.3364973929992391
0,2,2,1.1889568015176795,-0.3920805861905092,1,0,0,0.6736529860193586
1,1,5,0.9598740685190148,0.8847727717597197,1,0,0,-0.1385992064832453
2,2,3,1.7187106215770915,-0.4878445880367763,0,0,0,1.1110896504871561
1,1,23,-1.5314006528414639,0.3101887606821167,0,0,0,-1.0569252159666023
2,2,12,0.1437668322112718,-0.6474512577805549,0,0,1,0.20498234550932629
1,2,12,-0.04236288835014326,0.4378740964771396,0,0,1,-0.41123292340084383
0,0,10,0.8453327020196825,-0.16863124854921913,1,1,1,0.2955447760441572
2,2,4,0.48739093170926884,-1.3816419386019365,0,0,0,1.6294388153916841
1,0,0,1.2748628263921788,0.6613234341184296,1,0,0,0.06625579566838738
1,1,8,0.20103751546093798,0.9486154396572312,1,1,1,-0.44030515952819005
1,2,16,-0.5148460251598892,0.08673942304082664,0,0,1,-0.5367564701613886
2,2,21,1.1030507766431803,0.8847727717597197,0,0,0,-0.08443759754202597
2,1,0,-1.617306677715963,0.24634609278460526,0,0,0,-1.0939316822657168
2,1,2,-1.3309532614676323,0.5655594322721624,0,0,0,-0.9848015483283176
0,2,14,-0.0853159007873929,1.650884786529857,1,0,1,-0.6588491808721704
0,1,20,-0.22849260891155834,-0.20055258249797484,0,0,0,-0.2892312754081727
2,0,22,0.01490779489952291,-0.6155299238317992,0,0,0,0.09033030845222995
1,1,9,0.9169210560817651,1.6189634525811012,1,1,1,-0.34467123288340856
0,1,7,0.6878383230831004,-0.04094591275419624,1,0,1,0.13206245549598336
2,2,11,-1.5743536652787133,-0.2643952503954863,0,0,1,-1.0448765166922158
1,0,21,-1.058917516031718,-0.7432152596268221,0,0,0,-0.6154296790465188
0,1,14,-1.5027653112166308,1.3955141149398111,0,0,1,-1.086928016482612
1,0,8,-0.09963357159980944,1.2678287791447884,1,1,1,-0.6077800310679647
1,0,23,-0.9157408079075524,-0.07286724670295196,0,0,0,-0.7056638326993269
1,0,9,0.2583081987106042,-0.7432152596268221,0,1,1,0.37156148696693225
1,2,19,-1.4884476404042142,0.21442475883584952,0,1,0,-1.0314731451020298
0,1,8,-1.1734588825310501,-0.5836085898830435,0,1,1,-0.7445440840589574
0,2,14,0.8453327020196825,1.299750113093544,1,0,1,-0.29543441720182795
0,1,22,0.11513149058643872,1.650884786529857,1,0,0,-0.5973522989089907
2,1,20,-0.02804521753772672,1.4593567828373226,0,0,0,-0.6138337536972336
0,2,20,-0.5005283543474727,1.523199450734834,1,0,0,-0.7729505385216242
1,0,0,-0.6723404040964712,-0.5516872559342878,0,0,0,-0.41566385084289675
0,0,1,-0.3287163045984741,-0.009024578805440518,0,0,0,-0.4137401799046397
1,1,18,-0.11395124241222598,0.08673942304082664,1,1,1,-0.3364973929992391
2,2,13,0.43012024845960267,-0.7432152596268221,0,0,1,0.5002994651425998
1,0,7,0.9455563977065983,1.7147274544273685,1,0,1,-0.3557914569118715
1,0,5,-0.19985726728672523,0.3421100946308724,0,0,0,-0.4552556829442348
2,1,11,0.40148490683476956,-0.13670991460046342,0,0,1,0.030980028272150024
2,1,14,1.4609925469535938,-1.4135632725506921,0,0,1,2.9442446314774493
0,2,13,-0.8727877954703028,0.11866075698958237,0,0,1,-0.7216249310859407
0,1,20,-0.3430339754108907,-1.1262712670118908,0,0,0,0.2556973066088316
2,0,0,-0.013727546725310178,-0.5836085898830435,0,0,0,0.04821083418067958
1,0,10,-1.617306677715963,0.5655594322721624,0,1,1,-1.1047724240475776
0,0,2,-1.645942019340796,1.4912781167860785,0,0,0,-1.1353059952859632
2,0,18,-1.087552857656551,-0.20055258249797484,0,1,1,-0.7743309033164852
0,2,17,-0.37166931703572376,-1.1581926009606465,0,1,1,0.26427983848720943
2,2,19,-1.1018705284689676,-0.009024578805440518,0,1,0,-0.8154026718127223
1,1,1,-1.6602596901532127,-0.4878445880367763,0,0,0,-1.083177666418111
0,1,6,0.1437668322112718,-1.541248608345715,0,0,1,1.656557232090725
2,1,7,1.675757609139842,-1.6050912762432266,0,0,1,4.27232222568966
0,2,18,0.9169210560817651,-0.4240019201392649,1,1,1,0.5328300295203223
0,0,21,-1.4884476404042142,1.0443794415034984,0,0,0,-1.0707806759271206
0,1,14,-1.0302821744068849,-0.23247391644673057,0,0,1,-0.735332697935621
0,0,9,-0.48621068353505614,1.5870421186323456,1,1,1,-0.7752364226219142
2,1,21,0.7880620187700162,-1.541248608345715,0,0,0,2.5863315189149905
1,1,0,-0.8727877954703028,-1.4135632725506921,0,0,0,0.010956720141540945
2,1,5,1.4896278885784269,0.5655594322721624,0,0,0,0.19691157750639415
2,1,12,1.1460037890804298,-0.20055258249797484,0,0,1,0.48692812924512724
2,1,13,1.2891804972045953,-0.8070579275243336,0,0,1,1.2375389534952563
1,0,2,1.3178158388294283,-0.4559232540880206,0,0,0,0.8172200070449946
0,1,10,-1.144823540906217,-1.668933944140738,0,1,1,-0.030511473857072816
0,0,2,0.1724021738361049,0.9805367736059868,1,0,0,-0.4579483158064727
0,2,18,0.5589792857713516,-0.4878445880367763,1,1,1,0.35797247815950073
1,1,9,-1.2020942241558834,-0.13670991460046342,0,1,1,-0.8490316910882817
2,0,14,0.9455563977065983,0.9166941057084754,1,0,1,-0.15411859058371008
1,2,10,0.5446616149589351,-0.7432152596268221,0,1,1,0.5861247839263783
0,2,14,0.8453327020196825,-0.23247391644673057,1,0,1,0.3393769924230155
0,2,23,1.017144751768681,0.5017167643746511,1,0,0,0.025195021875255286
2,0,12,-0.9586938203448021,0.5017167643746511,0,0,1,-0.8207974061362743
1,1,4,-0.013727546725310178,-1.1262712670118908,0,0,0,0.5764694355632031
2,1,3,-1.5027653112166308,1.076300775452254,0,0,0,-1.0770360381014734
2,0,12,0.6305676398334343,1.7147274544273685,0,0,1,-0.4509311513776103
2,1,8,0.5303439441465185,-0.6474512577805549,0,1,1,0.47884313544665535
1,0,16,0.9598740685190148,1.6828061204786127,1,0,1,-0.3448787717867175
1,1,1,-1.273682578217966,-0.9985859312168679,0,0,0,-0.7002797101168452
0,2,23,-0.4146223294729734,-0.4878445880367763,0,0,0,-0.2742740368809999
2,1,4,0.22967285708577106,0.6932447680671854,0,0,0,-0.3665804944286047
0,0,15,0.6878383230831004,-0.10478858065170768,1,0,1,0.16891837317190023
2,0,6,-0.3430339754108907,-0.5197659219855321,0,0,1,-0.2113960808737317
1,2,0,-0.7152934165337208,0.40595276252838386,0,0,0,-0.7002797101168452
1,0,11,0.6305676398334343,0.1825034248870938,0,0,1,-0.010149267253513932
1,1,20,1.7187106215770915,0.6613234341184296,1,0,0,0.24639956374058902
2,1,10,0.11513149058643872,0.8209301038622082,0,1,1,-0.4435666025710814
1,2,11,-0.9586938203448021,0.3101887606821167,0,0,1,-0.7944007114515154
2,0,18,0.32989655277268687,0.21442475883584952,0,1,1,-0.16746338100435854
0,2,11,-0.8011994414082201,-0.009024578805440518,0,0,1,-0.6592005916262458
2,1,11,-1.1877765533434668,-1.7008552780894937,0,0,1,-0.05366395609815136
0,2,13,-0.40030465866055687,-1.573169942294471,0,0,1,0.9508823887574364
2,0,1,0.4730732608968523,1.6828061204786127,0,0,0,-0.49306154874933483
0,2,1,0.702155993895517,0.6294021001696739,1,0,0,-0.15536079914505424
1,0,3,0.5446616149589351,-0.3920805861905092,0,0,0,0.2751782916661019
0,0,19,-0.9443761495323855,0.852851437810964,1,1,0,-0.8556564291717024
2,1,22,-0.14258658403705907,-0.4878445880367763,0,0,0,-0.0976169223843894
1,1,15,0.4444379192720192,-0.009024578805440518,1,0,1,-0.012077687996556851
0,1,9,-0.6723404040964712,-0.5197659219855321,0,1,1,-0.42886871067330573
2,0,12,-1.4884476404042142,-0.870900595421845,0,0,1,-0.9158182947897431
2,2,1,-0.0853159007873929,1.7466487883761241,0,0,0,-0.6712161362559748
2,0,2,-0.7152934165337208,0.7890087699134525,0,0,0,-0.7596162146032664
2,1,18,-0.04236288835014326,0.24634609278460526,0,1,1,-0.3545930927428068
2,1,5,1.045780093393514,0.27826742673336097,0,0,0,0.1401396452463871
1,2,18,-1.645942019340796,-1.3816419386019365,0,1,1,-0.9681180984236081
2,1,20,-0.6293873916592215,-0.4559232540880206,0,0,0,-0.4265436291002525
1,1,19,0.38716723602235303,-0.8389792614730892,0,1,0,0.5699230655845426
2,1,18,-1.1018705284689676,-1.0305072651656235,0,1,1,-0.5330972511434755
1,2,7,-1.273682578217966,0.9486154396572312,0,0,1,-0.9875437397733293
0,0,13,0.3442142235851034,0.7890087699134525,1,0,1,-0.3467964312532925
0,1,9,-0.7009757457213043,-0.13670991460046342,0,1,1,-0.5740280287881468
1,2,2,0.9169210560817651,1.5870421186323456,1,0,0,-0.33787059809977954
0,1,5,0.888285714456932,-0.32823791829299775,1,0,0,0.43593047605476604
2,2,14,-1.4741299695917975,1.1082221094010096,0,0,1,-1.0679631780882592
2,1,22,-0.11395124241222598,1.4593567828373226,0,0,0,-0.6414964597515094
1,2,22,-0.2141749380991418,-1.0624285991143794,0,0,0,0.30617076789357756
2,1,17,1.174639130705263,-1.445484606499448,0,1,1,2.7103014238248933
1,0,13,-0.17122192566189215,-1.541248608345715,0,0,1,1.202000914087751
1,1,18,0.05786080733677254,0.5655594322721624,1,1,1,-0.4029428010899062
2,2,9,0.6162499690210177,1.076300775452254,0,1,1,-0.3195685457162003
0,1,14,-1.3166355906552156,1.7466487883761241,0,0,1,-1.0402650070262218
2,0,3,-1.5170829820290472,-1.2858779367556694,0,0,0,-0.8440928498061568
2,1,22,1.5612162426405096,0.6932447680671854,0,0,0,0.16827935304349867
2,2,1,0.5160262733341019,1.6189634525811012,1,0,0,-0.46864113779331057
1,2,2,-0.6580227332840547,-0.296316584344242,0,0,0,-0.5016461124771157
1,0,6,1.1173684474555967,1.1082221094010096,1,0,1,-0.15002238218721156
1,2,22,-0.47189301272263956,0.9486154396572312,0,0,0,-0.6900159679895643
0,1,15,-1.2593649074055495,1.0124581075547425,0,0,1,-0.9862030772502716
0,1,9,-1.6602596901532127,0.1825034248870938,0,1,1,-1.1121039775637547
0,1,18,-1.273682578217966,1.6828061204786127,1,1,1,-1.0247762190269618
1,2,16,0.43012024845960267,1.172064777298521,1,0,1,-0.4077630594893408
1,1,18,-0.2857632921612245,0.1825034248870938,1,1,1,-0.4509311513776103
1,1,4,0.2153551862733545,-0.13670991460046342,0,0,0,-0.07116418915361447
0,1,22,1.4466748761411772,-0.5516872559342878,0,0,0,1.007852643467358
1,0,19,0.5876146273961846,-1.3816419386019365,0,1,0,1.7514716905373688
2,2,12,0.7307913355203501,1.0443794415034984,0,0,1,-0.2701417067173364
2,2,12,1.5755339134529263,0.6932447680671854,0,0,1,0.17403053419911269
1,2,10,1.017144751768681,1.5551207846835897,1,1,1,-0.2994679207820445
2,0,10,1.4037218637039277,0.3421100946308724,0,1,1,0.2712656202486796
2,2,15,0.5876146273961846,-0.04094591275419624,0,0,1,0.07929148246001146
0,0,14,-0.2857632921612245,-0.5197659219855321,0,0,1,-0.17357475395206665
1,0,16,-0.47189301272263956,0.6613234341184296,0,0,1,-0.642697098035115
1,2,21,1.389404192891511,-0.5197659219855321,0,0,0,0.9326990585066358
0,1,17,0.6878383230831004,0.7251661020159411,1,1,1,-0.1928713493202631
2,1,18,-0.7868817705958036,-0.8070579275243336,0,1,1,-0.3802683055789661
2,2,3,-0.013727546725310178,1.5870421186323456,0,0,0,-0.6279601755889505
1,2,21,0.5589792857713516,1.650884786529857,1,0,0,-0.46118063170480683
2,0,21,1.0314624225810975,-0.23247391644673057,0,0,0,0.4460275723822696
0,2,22,-0.07099822997497635,0.8847727717597197,1,0,0,-0.5285627908600248
0,0,4,1.5039455593908435,-0.7751365935755778,0,0,0,1.3539248171636111
1,2,6,0.5732969565837681,1.650884786529857,1,0,1,-0.45678799727886543
0,1,1,-0.45757534191022303,1.650884786529857,1,0,0,-0.7730576759466472
0,1,0,-1.1305058700938007,-0.9666645972681122,0,0,0,-0.5872980467785026
1,2,11,0.6019322982086012,0.40595276252838386,0,0,1,-0.11705765747253305
0,0,9,1.0314624225810975,-0.13670991460046342,1,1,1,0.37669891802089084
0,1,7,-1.3452709322800487,-1.3497206046531809,0,0,1,-0.6199810217092949
0,0,0,0.6448853106458509,1.427435448888567,1,0,0,-0.39049582273403305
2,2,11,0.4730732608968523,0.24634609278460526,0,0,1,-0.11262773617167272
1,2,1,-0.3430339754108907,-0.4240019201392649,0,0,0,-0.2589777502267941
1,1,9,0.9598740685190148,-0.04094591275419624,1,1,1,0.27529795373647825
1,2,21,0.6878383230831004,1.4593567828373226,1,0,0,-0.3833112032449364
2,1,16,-1.0445998452193013,0.3740314285796281,0,0,1,-0.8420775754898875
2,0,2,1.2319098139549292,0.7890087699134525,0,0,0,-0.000920396554665654
1,1,6,0.2726258695230207,1.1082221094010096,0,0,1,-0.4492406526742934
2,1,11,1.3750865220790947,1.5551207846835897,0,0,1,-0.18699522479523814
1,0,7,1.303498168017012,0.0228967551433152,0,0,1,0.41278022559335237
2,1,19,-1.2450472365931329,1.523199450734834,0,1,0,-1.0087957234721696
0,1,11,-0.3143986337860576,-1.1581926009606465,0,0,1,0.32149671767639504
0,2,2,0.6448853106458509,-0.296316584344242,1,0,0,0.26753079753204945
1,0,16,0.5303439441465185,-1.2858779367556694,0,0,1,1.4351824018944714
2,1,8,0.35853189439752,-0.7432152596268221,0,1,1,0.44665864090273855
2,0,9,-1.4741299695917975,-0.20055258249797484,0,1,1,-0.9926257358752258
0,0,21,-1.4454946279669645,-1.094349933063135,0,0,0,-0.8273763504332885
0,1,5,0.24399052789818762,0.3101887606821167,0,0,0,-0.24309925196983329
2,2,0,1.6471222675150088,0.4697954304258953,0,0,0,0.31148376381828763
2,0,21,1.2748628263921788,-0.9028219293706007,0,0,0,1.3809220179825386
2,1,11,-0.6293873916592215,-1.0305072651656235,0,0,1,-0.10496862604765103
2,0,4,1.1316861182680134,-0.2643952503954863,0,0,0,0.5288011568282576
2,2,12,-1.6888950317780458,1.2678287791447884,0,0,1,-1.1462406180461915
2,2,14,1.017144751768681,-1.3816419386019365,0,0,1,2.2744697268760183
1,0,21,0.08649614896160562,0.9486154396572312,0,0,0,-0.48280912692587086
2,1,10,1.2175921431425125,0.3421100946308724,0,1,1,0.18693725469950215
0,1,7,-1.1591412117186337,-1.6050912762432266,0,0,1,-0.1459651852992512
1,2,4,1.4466748761411772,-1.4774059404482036,0,0,0,3.210455867771739
2,1,1,-1.058917516031718,-1.1262712670118908,0,0,0,-0.44163340850936755
0,2,11,0.9598740685190148,1.7466487883761241,1,0,1,-0.3579537226951837
1,1,1,-0.5434813667847223,0.852851437810964,0,0,0,-0.7025171348712351
0,2,15,0.1437668322112718,0.24634609278460526,0,0,1,-0.2672167139810084
2,0,20,-1.2450472365931329,0.9805367736059868,0,0,0,-0.9789727746495045
2,2,2,0.24399052789818762,0.5336380983234067,0,0,0,-0.3155075052532064
2,2,9,-0.013727546725310178,1.3635927809910555,0,1,1,-0.5943370159555902
2,1,18,-1.1305058700938007,0.5655594322721624,0,1,1,-0.9008219353248356
1,1,7,0.9312387268941817,0.5017167643746511,0,0,1,-0.011587257603506741
1,1,6,1.0314624225810975,-0.8070579275243336,0,0,1,1.0367077075412148
0,1,0,1.6614399383274254,0.852851437810964,1,0,0,0.1397489837813349
2,1,11,1.7043929507646751,1.1401434433497655,0,0,1,0.04662373724726695
0,1,4,1.389404192891511,-1.2539566028069136,0,0,0,2.2919029947539733
1,0,15,-0.6437050624716381,0.9486154396572312,0,0,1,-0.7537719190860854
2,2,3,-0.11395124241222598,-1.6050912762432266,0,0,0,1.482999365216862
2,2,16,-0.22849260891155834,-0.8389792614730892,0,0,1,0.08036844109339857
1,2,23,-0.22849260891155834,-0.2643952503954863,0,0,0,-0.26220084838044594
1,0,20,-0.6437050624716381,1.4593567828373226,0,0,0,-0.8120831470862092
1,2,1,0.6448853106458509,1.650884786529857,1,0,0,-0.43482482514915843
1,0,11,1.4037218637039277,-1.0624285991143794,0,0,1,1.8070921166241778
1,0,0,-0.07099822997497635,0.7251661020159411,0,0,0,-0.4945736179020146
2,0,11,0.05786080733677254,0.05481808909207092,0,0,1,-0.23841131438920676
1,0,11,-0.8871054662827194,0.8847727717597197,0,0,1,-0.8372839618249749
2,0,11,-0.6437050624716381,-0.6474512577805549,0,0,1,-0.3528822265852332
2,2,18,-0.5148460251598892,1.0443794415034984,0,1,1,-0.7195326120157315
1,2,16,1.7043929507646751,1.6189634525811012,1,0,1,-0.10115891966752945
1,1,19,0.7737443479575997,0.15058209093833808,1,1,0,0.07439132067809974
2,1,23,-0.5721167084095554,0.4697954304258953,0,0,0,-0.6492829992334536
1,0,23,1.2748628263921788,0.15058209093833808,0,0,0,0.31845707096946946
1,0,10,0.15808450302368834,0.08673942304082664,1,1,1,-0.20060730492492332
1,2,12,-0.37166931703572376,-1.668933944140738,0,0,1,1.279257521495371
2,0,7,1.1030507766431803,-0.6793725917293106,0,0,1,0.9230686280404711
2,0,9,-0.9873291619696352,-0.32823791829299775,0,1,1,-0.6883812000127305
0,2,7,-1.2880002490303826,-0.16863124854921913,0,0,1,-0.8919098131285478
2,0,19,1.4896278885784269,-1.7008552780894937,0,1,0,4.688184906705604
0,0,7,-0.5434813667847223,-1.2858779367556694,0,0,1,0.23975831883470142
1,2,8,-1.560035994466297,-0.5836085898830435,0,1,1,-1.0087957234721696
0,2,6,0.5160262733341019,-1.2858779367556694,0,0,1,1.4192434141203412
1,1,13,-0.02804521753772672,0.15058209093833808,0,0,1,-0.3161138797880918
0,2,1,1.6328045967025924,1.299750113093544,1,0,0,-0.03092966319147647
0,1,10,0.3442142235851034,0.9486154396572312,1,1,1,-0.3871752002810892
0,0,7,-0.8441524538454697,0.27826742673336097,0,0,1,-0.7365046823307776
2,2,12,1.675757609139842,0.8209301038622082,0,0,1,0.1584852623626509
0,2,20,0.5732969565837681,1.3635927809910555,1,0,0,-0.4005027154820569
2,2,14,0.43012024845960267,1.299750113093544,0,0,1,-0.4349005602254678
1,0,2,-0.8441524538454697,-0.10478858065170768,0,0,0,-0.66013036591307
0,1,22,-0.8727877954703028,-1.0305072651656235,0,0,0,-0.3255197359455
1,0,13,0.7164736647079335,1.3955141149398111,1,0,1,-0.360297691485497
1,0,14,0.7880620187700162,-0.5836085898830435,0,0,1,0.5962883085191942
0,2,1,-1.058917516031718,1.650884786529857,0,0,0,-0.9575483218361864
2,1,18,0.07217847814918908,-0.4559232540880206,0,1,1,0.021577092746196822
0,0,11,-1.3309532614676323,1.4593567828373226,0,0,1,-1.0333847955204147
2,2,19,-0.24281027972397487,0.05481808909207092,1,1,0,-0.39055619768772293
1,0,3,-0.9730114911572186,1.3316714470422997,0,0,0,-0.908666184891095
